    2      6       0    1.000   0.000        1.000            1
    3      4       1    0.833   0.152        0.583            1
    4      4       0    0.833   0.152        0.583            1
    5      3       0    0.833   0.152        0.583            1
    6      2       0    0.833   0.152        0.583            1
    7      2       0    0.833   0.152        0.583            1
    8      1       0    0.833   0.152        0.583            1
    9      1       0    0.833   0.152        0.583            1

                ajcc_pathologic_stage=Stage IIIB 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      6       0        1       0            1            1
    1      3       0        1       0            1            1
    2      2       0        1       0            1            1
    3      2       0        1       0            1            1
    4      2       0        1       0            1            1
    5      2       0        1       0            1            1
    6      2       0        1       0            1            1
    7      2       0        1       0            1            1
    8      2       0        1       0            1            1
    9      2       0        1       0            1            1
   10      2       0        1       0            1            1
   11      2       0        1       0            1            1
   12      2       0        1       0            1            1
   13      2       0        1       0            1            1
   14      1       0        1       0            1            1
   15      1       0        1       0            1            1
   16      1       0        1       0            1            1
   17      1       0        1       0            1            1
   18      1       0        1       0            1            1
   19      1       0        1       0            1            1

                ajcc_pathologic_stage=Stage IIIC 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      4       0        1       0            1            1
    1      3       0        1       0            1            1
    2      2       0        1       0            1            1

                ajcc_pathologic_stage=Stage IV 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      5       0    1.000   0.000       1.0000            1
    1      5       0    1.000   0.000       1.0000            1
    2      4       1    0.800   0.179       0.5161            1
    3      2       1    0.533   0.248       0.2142            1
    4      2       0    0.533   0.248       0.2142            1
    5      2       0    0.533   0.248       0.2142            1
    6      2       0    0.533   0.248       0.2142            1
    7      1       1    0.267   0.226       0.0507            1
    8      1       0    0.267   0.226       0.0507            1
    9      1       0    0.267   0.226       0.0507            1

                ajcc_pathologic_stage=Stage X 
 time n.risk n.event survival std.err lower 95% CI upper 95% CI
    0      3       0      1.0   0.000        1.000            1
    1      2       0      1.0   0.000        1.000            1
    2      2       0      1.0   0.000        1.000            1
    3      1       1      0.5   0.354        0.125            1
    4      1       0      0.5   0.354        0.125            1
    5      1       0      0.5   0.354        0.125            1
    6      1       0      0.5   0.354        0.125            1
    7      1       0      0.5   0.354        0.125            1
    8      1       0      0.5   0.354        0.125            1

