"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000134057.13",3223.10328782322,2.95766130674484,0.131673399085837,22.4621018920971,9.74667863984225e-112,1.04825528771503e-108
"ENSG00000112984.10",1882.06266792593,3.8772377512544,0.173451308970086,22.3534649249783,1.1172821512307e-110,1.17082574970891e-107
"ENSG00000135424.14",2579.99561303188,-5.06834551933397,0.227011366988884,-22.3263953103377,2.04794999733919e-110,2.09244171103138e-107
"ENSG00000075218.17",794.616724334117,3.56366356326295,0.15980356330628,22.3002759734013,3.67228740309826e-110,3.66055399700543e-107
"ENSG00000105011.7",1587.3089645268,3.42570343320824,0.153668079295401,22.2928759760374,4.33247906013873e-110,4.215811588305e-107
"ENSG00000138160.5",2497.77302438011,3.04838989464467,0.137078494247344,22.2382796906432,1.46464796180826e-109,1.39206273374748e-106
"ENSG00000196611.4",2415.96281288761,8.7084825146149,0.392068956504523,22.2116093869177,2.65264204649538e-109,2.46388244995954e-106
"ENSG00000135437.8",236.469672220277,-5.31217538497114,0.239229005683206,-22.2053984206484,3.04582242208745e-109,2.76621592373983e-106
"ENSG00000135451.11",877.421890821581,4.02787779765785,0.181469628113877,22.1958783931064,3.76425037627321e-109,3.34437279625891e-106
"ENSG00000126787.11",1169.23123016203,3.86032480614543,0.174019578596307,22.1832786706183,4.98132942426368e-109,4.33153089872835e-106
"ENSG00000169607.11",784.176383167097,3.76937236273937,0.170465228472409,22.1122653371475,2.40871217376133e-108,2.05086787144691e-105
"ENSG00000122952.15",2579.08368111923,3.26740943095659,0.147838292129709,22.1012390219569,3.07512333561623e-108,2.56484113476122e-105
"ENSG00000109674.3",227.320150523372,3.99859544568189,0.181040989359716,22.0866857821736,4.24414237799206e-108,3.46907709692315e-105
"ENSG00000109805.8",1241.27555988491,3.45986603378278,0.15675346902601,22.0720221075853,5.87065180456685e-108,4.64045450003684e-105
"ENSG00000174371.15",935.549443212073,3.98251595126803,0.180434877455818,22.0717635493903,5.90431950872093e-108,4.64045450003684e-105
"ENSG00000165197.4",423.547741696651,-6.55817773254827,0.297240472916457,-22.0635422498185,7.08145945191017e-108,5.46060691207768e-105
"ENSG00000080986.11",1012.06038925643,3.40937381265147,0.154592733216066,22.0539073326712,8.76221754415522e-108,6.63153831133481e-105
"ENSG00000004776.10",3222.19408287066,-6.21373740227159,0.282371294114722,-22.0055562721155,2.54775015510123e-107,1.89316365616058e-104
"ENSG00000095637.19",10098.1570411995,-4.52315554748303,0.205572419984959,-22.0027353271124,2.71125286317023e-107,1.97868202258758e-104
"ENSG00000165480.14",665.736200531099,3.70092497472771,0.168228791681818,21.9993553881521,2.92100001211269e-107,2.0943570086848e-104
"ENSG00000146670.8",1737.96753710577,3.54340983564795,0.161358473220707,21.9598621932997,6.97101228374035e-107,4.91203967283076e-104
"ENSG00000112742.8",1075.63909747889,3.44318612412653,0.156886013869614,21.94705594973,9.23945344338905e-107,6.40012241996385e-104
"ENSG00000123243.13",4542.99056217634,-5.05858580194563,0.23062386387635,-21.9343554345175,1.22156446079815e-106,8.32068632472661e-104
"ENSG00000157456.6",1565.67691978856,3.42925399626107,0.156641569893076,21.8923622803442,3.07176362324198e-106,2.05803127079142e-103
"ENSG00000230838.1",328.483827106058,5.83952482400127,0.266780887855068,21.8888424540129,3.31833487307955e-106,2.18737141819174e-103
"ENSG00000115163.13",494.039405210061,3.64640614139791,0.166617826148882,21.8848500528367,3.62199812147885e-106,2.34964192423364e-103
"ENSG00000156970.11",1250.21758372039,3.40588016906929,0.1557025018626,21.8742802994574,4.56659814444852e-106,2.91612968071041e-103
"ENSG00000167779.6",1483.64224078343,-4.19214420982929,0.19193143697366,-21.8418841432663,9.28464869413085e-106,5.83775857662206e-103
"ENSG00000079308.15",20993.5078467296,-3.48297106776065,0.159944839487326,-21.7760765456684,3.91172622867049e-105,2.42224756423537e-102
"ENSG00000068489.11",1316.08874735378,3.88331268278206,0.178820498267283,21.7162613929062,1.4403457506685e-104,8.78589410210012e-102
"ENSG00000143228.11",1091.43645192355,3.88952641608975,0.179356321265611,21.6860291772472,2.77970318935338e-104,1.67064249478946e-101
"ENSG00000149090.10",1050.52618890753,-4.29301730347094,0.197969395718226,-21.6852573999936,2.82671732157948e-104,1.67427695964684e-101
"ENSG00000134962.6",625.347236676889,-5.63732374572687,0.260118845203328,-21.6721081524114,3.76135192080554e-104,2.19603845216288e-101
"ENSG00000163815.5",1335.98261390742,-4.62584172590687,0.213930370989295,-21.623118328245,1.08867310775658e-103,6.26661707618363e-101
"ENSG00000117399.12",2521.68972653841,3.87067884433737,0.179152894219925,21.6054496980986,1.59626799468944e-103,9.06081620485594e-101
"ENSG00000164611.11",1418.76632828031,3.43275561557862,0.159205197723577,21.5618313011287,4.10056396963675e-103,2.29569792979568e-100
"ENSG00000106462.9",1583.71416411551,2.71152072654802,0.126055043081942,21.5106088598566,1.23867898770627e-102,6.84102318223886e-100
"ENSG00000131471.5",7403.55879642845,-4.72480423943705,0.219764976551051,-21.4993504132788,1.57882268166514e-102,8.60332055692966e-100
"ENSG00000168874.11",366.007297045556,-4.72786699679038,0.219981604026999,-21.492101658692,1.84565171494036e-102,9.92499209709181e-100
"ENSG00000244734.2",3154.02256685379,-6.68993445757642,0.311455564151817,-21.4795792003108,2.41685792006757e-102,1.28278657578236e-99
"ENSG00000237649.6",2142.78080783783,3.41013198243429,0.15894726064111,21.4544872851511,4.14656853363386e-102,2.172642428219e-99
"ENSG00000266964.4",99.5143936268865,-5.13060206563471,0.239697240067539,-21.4045103906456,1.21288030667853e-101,6.27458294349933e-99
"ENSG00000152253.7",447.831765526875,3.12699390946386,0.146179348176647,21.3914889378568,1.60357722380876e-101,8.19207469498001e-99
"ENSG00000101003.9",1258.28304980595,2.99066634703805,0.140131702841129,21.3418254856193,4.64454368804288e-101,2.34343032082252e-98
"ENSG00000101447.12",1264.45381661894,3.99732263285504,0.187689348813927,21.2975464943295,1.19624812304423e-100,5.96212982203595e-98
"ENSG00000137807.12",1774.16708487677,2.96549692242823,0.139341022676203,21.2822962360436,1.65628986780728e-100,8.15553139848382e-98
"ENSG00000182481.7",10001.7287474656,2.8655822910635,0.135039517559971,21.2203238195877,6.19956119461913e-100,3.01630793408202e-97
"ENSG00000111206.11",2918.08756570031,3.66945216061551,0.173035924978382,21.2063024546721,8.35262769724129e-100,4.01604166304182e-97
"ENSG00000166803.9",1144.33994940451,3.7711682377885,0.177949664251591,21.1923312901378,1.12392426840984e-99,5.34112336344673e-97
"ENSG00000072571.18",951.23008355374,3.49347699598199,0.164980812678085,21.1750502332568,1.62208946802504e-99,7.61990511134659e-97
"ENSG00000154839.8",549.768541981123,3.63664585930323,0.17227751709558,21.1092307377846,6.54289382931206e-99,3.03069438225799e-96
"ENSG00000113368.10",3924.04797847462,3.03955040189178,0.14399432626466,21.1088206093977,6.59991191418829e-99,3.03069438225799e-96
"ENSG00000111665.10",969.499348266415,3.18232586744551,0.150883140961444,21.0913283430301,9.55409403339941e-99,4.33851410056667e-96
"ENSG00000117724.11",7251.41078547113,3.48724371265316,0.165591347376582,21.0593353330389,1.8779095901001e-98,8.43387769646162e-96
"ENSG00000168477.16",3813.51128797568,-5.11431524000728,0.243011688692841,-21.0455524485969,2.51173666101039e-98,1.11578440868298e-95
"ENSG00000161888.10",639.697335096182,3.38306856107501,0.161279051412196,20.9764909419549,1.07542327458476e-97,4.72596492569943e-95
"ENSG00000127564.15",1069.22948752258,4.11866804458109,0.197280265697269,20.8772429924709,8.62257846156372e-97,3.74889531006008e-94
"ENSG00000277494.1",552.483435901697,-5.11986725208094,0.24536507468074,-20.8663244300059,1.08351425415911e-96,4.66127832139247e-94
"ENSG00000203805.9",448.808965417235,5.59318406135589,0.268056634663319,20.8656803752721,1.09820746270052e-96,4.67527508261538e-94
"ENSG00000093009.8",664.109461751478,3.49079721105926,0.167437351194913,20.8483781315654,1.57677002668465e-96,6.64340352789433e-94
"ENSG00000177098.7",866.197214463466,-3.72362295792896,0.179081444886747,-20.7929021361415,5.01822619562829e-96,2.09275394274625e-93
"ENSG00000158402.17",370.365835365223,3.69207462168288,0.177737694233594,20.7726033445136,7.65924590712012e-96,3.16187596947568e-93
"ENSG00000265415.1",154.495787275628,3.98963351305659,0.192186865300761,20.7591372428759,1.01370228732661e-95,4.14289987807513e-93
"ENSG00000025423.10",313.237563597033,3.49930821903479,0.168847134074734,20.7247119603816,2.0736450293244e-95,8.39087115875832e-93
"ENSG00000010319.5",2807.9487023431,-3.96252061332985,0.191784039776292,-20.6613679529953,7.71475719437187e-95,3.09112168408612e-92
"ENSG00000173641.16",1804.89790423181,-5.94701558832583,0.287855511829194,-20.6597245629767,7.98182851922028e-95,3.16708106555353e-92
"ENSG00000051180.15",603.388112781266,3.00436636647012,0.145447595362841,20.6560057522798,8.62072681184898e-95,3.38769696224477e-92
"ENSG00000145386.8",1560.27076521359,3.25898976805262,0.158352236681192,20.5806361587041,4.09275054127859e-94,1.59301544639538e-91
"ENSG00000183856.9",2342.30642136419,3.72756595055492,0.181377911977713,20.5513775625168,7.48099464411273e-94,2.88434688783248e-91
"ENSG00000123975.4",2023.09126202106,2.96964826776534,0.144565352386544,20.5419086851806,9.09184711419531e-94,3.47266074495372e-91
"ENSG00000178999.11",833.718621364363,3.68272034459625,0.179815817534773,20.4805138673859,3.21251541166218e-93,1.2156693736965e-90
"ENSG00000198901.12",3451.08254655221,2.93804188695604,0.143852628893148,20.4239707648192,1.02393594271029e-92,3.8391961506997e-90
"ENSG00000189129.12",634.952499601432,-4.38972953392934,0.21529638902835,-20.3892390101875,2.08361646934247e-92,7.74139286232339e-90
"ENSG00000279204.1",141.584920619811,-4.07439144198404,0.199998078794347,-20.3721529053969,2.95401758378135e-92,1.08763733902306e-89
"ENSG00000104147.7",199.077872051694,2.94016130696119,0.144351183292721,20.3681136509911,3.2079869939745e-92,1.1706001826495e-89
"ENSG00000138778.10",1308.6900018817,3.03710731854476,0.1491373313359,20.3645009022209,3.45353564402544e-92,1.24904909943076e-89
"ENSG00000171241.7",777.487548260287,3.38957969232268,0.167035817199057,20.2925321596344,1.49683753034044e-91,5.36616254627049e-89
"ENSG00000118193.10",818.19977943864,3.96826135537618,0.19588299557357,20.2583248421161,2.99996797026341e-91,1.06613644327561e-88
"ENSG00000164087.6",718.630392690991,2.46998396807368,0.121989032256371,20.2475904791407,3.73046045398165e-91,1.31431196804979e-88
"ENSG00000164879.6",549.569852249557,-6.31995265495018,0.312415763533228,-20.2293014394518,5.40634212505552e-91,1.88847689152901e-88
"ENSG00000227467.3",43.9826478771104,-4.71705170417511,0.233411001628103,-20.2092089544727,8.12395204313752e-91,2.81371013602532e-88
"ENSG00000004799.7",8964.16309638953,-5.31393635030965,0.263148790538979,-20.1936567499539,1.11312858078988e-90,3.8228951233867e-88
"ENSG00000164330.15",1600.00170456701,-3.54423670593221,0.175522111211372,-20.1925368916288,1.13864981567769e-90,3.87795660974428e-88
"ENSG00000035499.11",404.950133668281,3.39022595328189,0.167989730178365,20.1811500600797,1.43371461818739e-90,4.84251923394219e-88
"ENSG00000170509.10",119.05569491439,-6.16157817130701,0.306702707734121,-20.0897416812128,9.07328821456126e-90,3.03947718066315e-87
"ENSG00000092853.12",518.440497660593,3.65576121147784,0.182148097895764,20.0702683899004,1.34277512866086e-89,4.4616159945724e-87
"ENSG00000143476.16",1832.51638537253,3.35452089996824,0.167166851530837,20.0669024345981,1.43685302856974e-89,4.73570535682394e-87
"ENSG00000116678.17",1519.70524288407,-3.82677194429575,0.190906643772028,-20.0452528454982,2.22050648542205e-89,7.25999036421711e-87
"ENSG00000149451.16",501.619535379381,-4.19662914137066,0.209395983822986,-20.0415932758209,2.38993771260333e-89,7.7519336806655e-87
"ENSG00000181856.13",534.251390309085,-5.45281681689537,0.27292164246877,-19.9794225462325,8.31804090379193e-89,2.67677176139427e-86
"ENSG00000137812.18",910.51974102005,3.27559622646908,0.163955315984575,19.9785911594184,8.4577099776261e-89,2.70045428965313e-86
"ENSG00000123473.14",1194.04780691133,2.70865355975149,0.135591846871042,19.9765223518758,8.81549715376648e-89,2.79287250525025e-86
"ENSG00000183155.4",1499.95043562503,1.76507230605787,0.0885282527147309,19.9379548554466,1.90703517438048e-88,5.99527850321199e-86
"ENSG00000154263.16",307.055559633287,-4.71442224831357,0.237178409859562,-19.8771138195297,6.42236053379223e-88,2.00362940958439e-85
"ENSG00000154258.15",905.391926086601,-4.65860606387903,0.234720326869467,-19.8474760410068,1.15877061936134e-87,3.58771185171806e-85
"ENSG00000065328.15",949.017288139549,3.61639089073972,0.182772561185218,19.7862899512304,3.90770116039693e-87,1.20078074228769e-84
"ENSG00000066279.15",2101.51353139186,3.76545386738573,0.190337361499588,19.7830517231052,4.16692930947233e-87,1.27088234290168e-84
"ENSG00000101057.14",3943.97890750466,4.39717772363122,0.222429847947064,19.7688294274144,5.52428707222867e-87,1.67238583966603e-84
"ENSG00000121621.6",573.119734079535,2.97356766142971,0.150426628467942,19.7675617124093,5.66483883857333e-87,1.70232572421804e-84
"ENSG00000165810.15",1503.72639195852,-4.87430145846001,0.246974793084485,-19.7360281087172,1.05773204671385e-86,3.15536138811302e-84
"ENSG00000167900.10",4013.84269773923,3.60641405156338,0.182946989189358,19.7128909720978,1.67140002931678e-86,4.9498875216049e-84
"ENSG00000105971.13",3780.86549887968,-3.3157244058422,0.16823612909408,-19.708753545964,1.81379716075493e-86,5.33295511963261e-84
"ENSG00000276043.3",1335.64745987999,3.73867845321306,0.189873616362553,19.6903525873456,2.60867522135183e-86,7.61528197295913e-84
"ENSG00000148053.14",6766.93719169348,-5.24574040470681,0.266431779771885,-19.6888689825145,2.68620410038784e-86,7.78599116161353e-84
"ENSG00000024526.15",897.166755386451,3.57090395023428,0.181460034376948,19.6787351137409,3.28088878887372e-86,9.44272140228733e-84
"ENSG00000154920.13",335.491876652656,3.49447758201896,0.17767127945926,19.668218705096,4.0371560696262e-86,1.15380791195492e-83
"ENSG00000161800.11",3028.20472640729,2.40615608804261,0.122696058287358,19.6107040570718,1.25285588255199e-85,3.55576160166787e-83
"ENSG00000159147.16",1128.48022349457,2.08427207581282,0.106681472651587,19.5373388087721,5.28676948815026e-85,1.49010332559457e-82
"ENSG00000108381.9",221.910777202065,-4.810023250932,0.246222039621434,-19.5353074742107,5.50136159553976e-85,1.53996676060352e-82
"ENSG00000188536.11",513.280852040512,-6.60522975730991,0.338868113491743,-19.4920368554265,1.28272299249157e-84,3.56623169932911e-82
"ENSG00000148773.11",6636.28275600951,3.69274701212657,0.189896025953994,19.4461521433903,3.14138402445052e-84,8.67467727670731e-82
"ENSG00000089685.13",3004.5216654961,3.9572263589944,0.203673136418775,19.429299457823,4.36275542197954e-84,1.19665403584484e-81
"ENSG00000145708.9",97.4928929813424,-4.58106528387925,0.236954885110312,-19.3330695914818,2.83065058899612e-83,7.71239059477884e-81
"ENSG00000203711.10",75.8197218540616,3.62385345812312,0.187666454933333,19.3100757373526,4.41924014455397e-83,1.1960922216409e-80
"ENSG00000175445.13",14391.1928258017,-5.85242649439934,0.303122389519592,-19.3071402731902,4.67766343435944e-83,1.25770675591339e-80
"ENSG00000171431.3",134.381948270278,10.4825669555096,0.543446320893787,19.2890568074309,6.63731368903104e-83,1.77294361540529e-80
"ENSG00000189057.9",1598.69080639235,3.74574253867853,0.194580408686494,19.2503580600123,1.40190686975557e-82,3.72042414675586e-80
"ENSG00000166819.10",14299.5321491472,-7.28611983917622,0.379235581291824,-19.2126482814636,2.90083740848209e-82,7.64866606756481e-80
"ENSG00000167676.3",24746.5261517224,-7.20454445237356,0.375413060689696,-19.1909797680923,4.40260602035304e-82,1.15339811183211e-79
"ENSG00000245812.2",76.3051331767318,-3.69239387640165,0.193010067615139,-19.1305765653855,1.40511537405494e-81,3.6576853644746e-79
"ENSG00000177363.4",328.925372737995,-4.17288345698377,0.218733150378921,-19.0775081406495,3.88337141251861e-81,1.00449054593812e-78
"ENSG00000157150.4",1345.30537738581,-6.7189436266289,0.352398055675439,-19.0663470425532,4.80736630417002e-81,1.23567455022091e-78
"ENSG00000102384.12",417.23985172539,2.74162576069423,0.143851936217068,19.0586642960245,5.5678146186089e-81,1.42219384779955e-78
"ENSG00000141338.12",1571.23959570771,-5.46431068718113,0.286889236192881,-19.0467609022019,6.9895483142181e-81,1.77425993822223e-78
"ENSG00000076555.14",5638.9922693101,-4.30936696713097,0.226269983234819,-19.0452436753787,7.19504265503712e-81,1.81514937202909e-78
"ENSG00000165028.10",233.171631458919,-3.31119617140218,0.1738651928197,-19.0446179462494,7.28153661495952e-81,1.82570012218884e-78
"ENSG00000079435.8",5887.47784265376,-5.29480181516489,0.278203123069914,-19.0321436967991,9.23945659923366e-81,2.29310444937452e-78
"ENSG00000148180.15",47152.8346689418,-2.76986989529449,0.145537211650419,-19.0320390495576,9.2579273813109e-81,2.29310444937452e-78
"ENSG00000011523.12",2598.2121441088,-1.560968664892,0.0820247804761677,-19.0304522100555,9.54256824769022e-81,2.34936880551115e-78
"ENSG00000111077.16",5976.65548345547,-2.31906710705344,0.122294419175094,-18.9629839423264,3.45003849317839e-80,8.44309120824597e-78
"ENSG00000085999.10",475.466806058671,3.15267703489636,0.1664830586554,18.9369240351478,5.66092367486742e-80,1.37712077183427e-77
"ENSG00000175305.15",583.738171231616,3.29193447741131,0.173841668456393,18.9363948623,5.71809454838917e-80,1.38279766921963e-77
"ENSG00000164849.8",133.219384693957,-3.29297132222064,0.174182936155635,-18.9052463742966,1.03256156773345e-79,2.48233874774695e-77
"ENSG00000151790.7",291.907953767019,5.22078402635856,0.27646931369456,18.8837739588214,1.55097474964051e-79,3.70682965164081e-77
"ENSG00000163710.6",1808.84986303115,-6.60616042709549,0.350541894008932,-18.8455660792634,3.19528659813745e-79,7.59233534763252e-77
"ENSG00000160307.8",1337.57901823932,-5.45204825002424,0.289480532405821,-18.833902938872,3.98295053694556e-79,9.40920262973572e-77
"ENSG00000276409.3",254.14869025514,-5.10370366561228,0.270990665319139,-18.8335035806557,4.01310544284795e-79,9.42595438757201e-77
"ENSG00000051341.12",545.509259365723,3.10643972891517,0.164993273908824,18.8276749428695,4.48003052012391e-79,1.04625352758254e-76
"ENSG00000174871.9",298.514051742639,4.19558628463018,0.22295543840998,18.8180486403528,5.37271296856618e-79,1.24759889950188e-76
"ENSG00000130173.12",45.9412958174012,-6.10045180429343,0.324274844476096,-18.8125965001986,5.95484349883833e-79,1.37496327092669e-76
"ENSG00000165795.19",8157.10259927035,-3.29644154018747,0.175369431052986,-18.7971274149341,7.97185296135369e-79,1.83034639706497e-76
"ENSG00000163808.15",771.707814940976,2.90560709340786,0.154644418331219,18.7889554939163,9.29916505944004e-79,2.12317082019137e-76
"ENSG00000067113.15",2331.45840508094,-2.29768594623766,0.122323237522526,-18.7837241130455,1.02623312100163e-78,2.3300623012342e-76
"ENSG00000034971.13",366.609492348877,-9.51826075729587,0.507027011480142,-18.7726897024867,1.2632474041934e-78,2.85235680452929e-76
"ENSG00000091651.7",502.423181540818,3.26277518050244,0.173827753663352,18.7701624840725,1.32479678996353e-78,2.97489670379228e-76
"ENSG00000183549.9",319.462942359613,-4.23938802253763,0.225889564744399,-18.7675248625789,1.39222603783887e-78,3.10922873991457e-76
"ENSG00000075702.15",763.428416170383,2.93797906133985,0.157332930679456,18.6736435192044,8.11248463997814e-78,1.80189747147427e-75
"ENSG00000213186.6",848.841370646392,2.34656101236291,0.125748468112959,18.6607522745726,1.03267155314535e-77,2.28131101110797e-75
"ENSG00000182253.13",8502.9793600995,-4.5025593415422,0.241404887754798,-18.6514837517109,1.22821001324427e-77,2.69869435652044e-75
"ENSG00000122641.9",4645.79429117341,3.72368205486812,0.199897755319004,18.627933309835,1.907488572181e-77,4.16883157521206e-75
"ENSG00000161649.11",1057.59105177913,-6.95665842659295,0.373653503283146,-18.6179397903874,2.2988976952327e-77,4.99753456949283e-75
"ENSG00000136158.9",1232.23135757327,-2.88305236465686,0.15491920815331,-18.61003809033,2.66428036742024e-77,5.76118911831206e-75
"ENSG00000232679.1",37.7848108024077,6.35462493490115,0.341592873513261,18.6029201064537,3.04272952815354e-77,6.54491121505826e-75
"ENSG00000187824.7",315.193869324868,-2.98157765133221,0.160542883327448,-18.5718456622639,5.43038393938409e-77,1.16196000638057e-74
"ENSG00000144031.10",87.0027541640902,-3.41015365960736,0.183735541181121,-18.5601198205073,6.75538239100188e-77,1.43794647363467e-74
"ENSG00000165269.11",1665.67381168673,-6.82402206702104,0.367778438035218,-18.5547094698564,7.47102030078178e-77,1.58203693612772e-74
"ENSG00000114346.12",3763.98276906917,2.49409541906842,0.134424822806308,18.5538308104162,7.59417530230522e-77,1.59982654860779e-74
"ENSG00000168078.8",886.540513576545,3.61476393905577,0.194882369131491,18.548440041884,8.39532789296276e-77,1.75953156747433e-74
"ENSG00000068976.12",151.6994312599,-3.64398039778359,0.196515544249649,-18.5429626531444,9.29569152675289e-77,1.93829396432073e-74
"ENSG00000065911.10",6597.62662667023,2.16375983260395,0.116739306415916,18.5349724872868,1.07844896954907e-76,2.23731629119293e-74
"ENSG00000143867.6",712.450232155444,-5.05386748524262,0.272692368152567,-18.5332193910724,1.1141702614921e-76,2.29974870792528e-74
"ENSG00000137745.10",1715.02328197113,6.78570672201163,0.366370016320782,18.5214575967654,1.38632436183227e-76,2.84712011777504e-74
"ENSG00000129195.14",444.474444808603,3.2226795401931,0.174016529513883,18.5193874926462,1.44066704983453e-76,2.94393108298436e-74
"ENSG00000241684.4",76.9179486971206,-4.22819371316669,0.228391267075576,-18.5129395151854,1.6239221005816e-76,3.30189414570495e-74
"ENSG00000132170.18",1502.36735384,-4.13929820546294,0.224008920638674,-18.4782739618643,3.08906412507983e-76,6.24984959048949e-74
"ENSG00000197769.5",89.3062411692018,-4.82952268297478,0.261373990892761,-18.4774417166714,3.13707570340592e-76,6.31572152327569e-74
"ENSG00000138685.11",1193.21362503162,-4.69742379645292,0.254758915992232,-18.4387022458368,6.42652297719367e-76,1.28747827232808e-73
"ENSG00000167588.11",8990.38102328046,-6.97853245885059,0.37900573593387,-18.4127357377732,1.03842090771424e-75,2.07020605255479e-73
"ENSG00000149124.9",319.143164849058,-8.07098976990679,0.439551926827174,-18.3618573308636,2.65373602431213e-75,5.26483192124331e-73
"ENSG00000077157.19",4573.63791870834,-2.43102271306734,0.132450551023181,-18.3541910115713,3.05604654148372e-75,6.03369884559895e-73
"ENSG00000162063.11",1921.13394793385,2.2019018982482,0.120098460579248,18.3341392356587,4.41956764941178e-75,8.68381299345241e-73
"ENSG00000174697.4",4407.15181568431,-8.61644999330035,0.470079755052324,-18.3297619195306,4.78996927833832e-75,9.3665671979143e-73
"ENSG00000167553.13",6291.34144676394,1.96859637094387,0.107742200981055,18.2713584186945,1.39923863895939e-74,2.72311828264912e-72
