"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000180660.7",138.531180210495,-4.2887537360992,0.161703675219014,-26.5223021696349,5.36147604750752e-155,1.74390131893739e-152
"ENSG00000148773.11",6636.28275600951,3.93475529701153,0.148808364771912,26.4417615437316,4.53836297224078e-154,1.46507228731698e-151
"ENSG00000170509.10",119.05569491439,-6.30533960420297,0.238598464291172,-26.4265724548349,6.78456546907773e-154,2.17384565981233e-151
"ENSG00000092853.12",518.440497660593,3.7754169921767,0.14311801733696,26.3797463270315,2.34009452689775e-153,7.44236729721147e-151
"ENSG00000179051.12",13745.4187394263,1.72264836944439,0.0654150811688979,26.3341165165967,7.8035549058491e-153,2.46357080796052e-150
"ENSG00000183722.7",3142.87961710783,-2.75278698952566,0.10458143854846,-26.3219461094914,1.07559940215497e-152,3.37086571762947e-150
"ENSG00000051341.12",545.509259365723,3.41006909873997,0.129596946497185,26.3128815215878,1.36585150331972e-152,4.24948074601683e-150
"ENSG00000140451.11",189.1409525738,3.62719067175165,0.137910616413345,26.3010257374259,1.86659700254878e-152,5.76563613700948e-150
"ENSG00000149451.16",501.619535379381,-4.30882092576375,0.163846618826324,-26.2978934605362,2.02711365476235e-152,6.21672319765867e-150
"ENSG00000143621.15",16385.1323608952,1.77007043132695,0.0674233656443753,26.253071385715,6.59317828478106e-152,2.00764616778067e-149
"ENSG00000245812.2",76.3051331767318,-3.952724485833,0.150687409620226,-26.2312856515018,1.16880673190491e-151,3.53399415734771e-149
"ENSG00000177098.7",866.197214463466,-3.66945882730907,0.140147442056685,-26.1828455336695,4.16743068939084e-151,1.25124920733563e-148
"ENSG00000174804.3",5568.11070745058,-3.63507093798888,0.138933732812525,-26.1640629989694,6.81836055456989e-151,2.03296048896152e-148
"ENSG00000187741.13",790.054218493096,3.17733446473155,0.121477315446302,26.1557843376615,8.46977334262078e-151,2.50792909286499e-148
"ENSG00000244734.2",3154.02256685379,-6.37324388504244,0.243814886579233,-26.1396831606971,1.29116115350847e-150,3.79698658396482e-148
"ENSG00000147889.15",1282.40527728382,4.62706360748013,0.177166313820362,26.1170620289122,2.33370829018031e-150,6.8161745196525e-148
"ENSG00000255471.1",143.939428318014,-4.40655328244919,0.168848301374905,-26.0977057309273,3.87110538873663e-150,1.123012904496e-147
"ENSG00000166803.9",1144.33994940451,3.64367856586913,0.139668482566703,26.0880514981537,4.98192187991037e-150,1.43556252291243e-147
"ENSG00000187800.12",614.467133529312,-2.9260110487358,0.112334955555044,-26.0471999501709,1.44729466432472e-149,4.14263976085212e-147
"ENSG00000174059.15",6163.65366730658,-2.76056877209127,0.106055044765101,-26.0295847142924,2.29112512285903e-149,6.51453358608958e-147
"ENSG00000152455.14",850.70861485164,2.01025011017014,0.0772569233209539,26.020323147206,2.91663251668164e-149,8.23852744103463e-147
"ENSG00000279204.1",141.584920619811,-4.04960985088667,0.155835265332985,-25.9864790054649,7.04128161386299e-149,1.97593088948502e-146
"ENSG00000122952.15",2579.08368111923,3.0109374904293,0.115910465274904,25.9764075943295,9.15084749078233e-149,2.55124439621259e-146
"ENSG00000120049.17",1717.15939567322,-5.81249135150128,0.224055986846934,-25.9421380936905,2.23041787954042e-148,6.17825752632696e-146
"ENSG00000143476.16",1832.51638537253,3.39956896408344,0.131101622810116,25.9307923976448,2.9948446484294e-148,8.24254198591772e-146
"ENSG00000167900.10",4013.84269773923,3.71585222587868,0.143388952045137,25.9144946167749,4.57222873516094e-148,1.25037350792443e-145
"ENSG00000076382.15",2298.89079783068,3.26614561516579,0.126177449707961,25.885335475755,9.74098806855347e-148,2.64702102989458e-145
"ENSG00000137309.18",8739.20255537025,2.8677009131898,0.110791318127796,25.8838053527079,1.0135134724904e-147,2.73680509065254e-145
"ENSG00000138092.9",846.403719914322,1.96483598545875,0.0759128063075508,25.8828000311104,1.04027255248565e-147,2.79150637756072e-145
"ENSG00000018625.13",1491.27379548894,-7.42031780452172,0.287269722770179,-25.8304903592576,4.03115297196516e-147,1.0750158562194e-144
"ENSG00000169418.9",1749.40424056305,-3.92252830033987,0.152083199649833,-25.7919895778848,1.09057756323546e-146,2.89036714058732e-144
"ENSG00000159147.16",1128.48022349457,2.15707319385834,0.0836763206828798,25.7787767943731,1.53405568077385e-146,4.04077795423467e-144
"ENSG00000073111.12",4208.84325445033,2.71295295710174,0.105261899294814,25.7733612567962,1.76423248328313e-146,4.61873912620494e-144
"ENSG00000177602.5",185.629188800486,3.01397032819259,0.117099230539026,25.7386006237515,4.32475512339847e-146,1.12535370438251e-143
"ENSG00000271936.1",69.7565512468881,2.7631354622178,0.107407422029113,25.7257404564541,6.0241344525854e-146,1.55810971519129e-143
"ENSG00000227467.3",43.9826478771104,-4.59016358094773,0.178657815332087,-25.692486905292,1.41821297853357e-145,3.64616612175682e-143
"ENSG00000165197.4",423.547741696651,-5.93327824821229,0.23110337751841,-25.6736976842307,2.2995013378449e-145,5.87673154406968e-143
"ENSG00000173641.16",1804.89790423181,-5.78167296752027,0.225335051810268,-25.6581163075705,3.4322214661172e-145,8.71967033418591e-143
"ENSG00000172901.18",263.461578483426,-5.97121751750082,0.232739568980345,-25.6562197122789,3.60363360490543e-145,9.10129463685968e-143
"ENSG00000164109.12",1576.22789924399,2.9120279223389,0.113529953967438,25.649864380057,4.24279932865243e-145,1.06528999517949e-142
"ENSG00000127920.5",2221.88287095985,-2.89788816517691,0.11303716033972,-25.6365973496472,5.96523589967375e-145,1.48905467065403e-142
"ENSG00000079435.8",5887.47784265376,-5.58706804482272,0.217946611091446,-25.6350306015013,6.21008384271512e-145,1.54121358258366e-142
"ENSG00000145194.16",811.53758801954,3.02196820512274,0.117979038632057,25.6144501613324,1.05312134066646e-144,2.59860717020197e-142
"ENSG00000096063.13",4864.14165983222,1.87946058804909,0.0734669528641764,25.5823947336401,2.39546002321238e-144,5.8770900626642e-142
"ENSG00000101605.11",493.422483867831,-3.81933880390991,0.149344094865531,-25.5740865238015,2.96361115469958e-144,7.22969573449013e-142
"ENSG00000101280.7",60.9505164986783,-4.71632715703006,0.184442097684133,-25.570773788894,3.22603020139723e-144,7.82540150830451e-142
"ENSG00000135476.10",1170.5723032047,3.37367195104227,0.131990490636003,25.5599621971709,4.25492135178515e-144,1.02632049572413e-141
"ENSG00000165124.16",3783.83821414883,-4.36781218860115,0.171266602556503,-25.5030001378124,1.82584189028738e-143,4.37947047818372e-141
"ENSG00000198826.9",1380.25993304495,2.9579797389121,0.116060266756233,25.4865840100547,2.77654927660323e-143,6.62284128838665e-141
"ENSG00000137812.18",910.51974102005,3.26830249551383,0.128686158375077,25.3974672706278,2.68969059583918e-142,6.38021357637322e-140
"ENSG00000227036.5",371.500791613019,4.54737319294043,0.179419749749314,25.344886498248,1.0232084426619e-141,2.41381618053234e-139
"ENSG00000213186.6",848.841370646392,2.49891064682522,0.0986866413841583,25.3216708135571,1.8440905123646e-141,4.32655880592208e-139
"ENSG00000135437.8",236.469672220277,-4.7008183138526,0.185674091367574,-25.3175781242765,2.04576684592717e-141,4.77364127879799e-139
"ENSG00000134962.6",625.347236676889,-5.14064873334017,0.203099350406673,-25.3110052939454,2.41673654321387e-141,5.6087882963723e-139
"ENSG00000109686.15",5498.46779075551,-2.56663134962023,0.101413047837321,-25.3086896050832,2.56284773366096e-141,5.91590685186739e-139
"ENSG00000167553.13",6291.34144676394,2.13657175518213,0.0844268203438119,25.3067893174392,2.68931328153684e-141,6.17463453169968e-139
"ENSG00000196584.2",493.306610069299,2.80903633599061,0.111188962369464,25.2636257783989,8.02359589158799e-141,1.83241005109218e-138
"ENSG00000171241.7",777.487548260287,3.30860003944394,0.131117990105776,25.233761109172,1.70749026393417e-140,3.87889388793723e-138
"ENSG00000203760.7",784.26969460438,3.40372816257992,0.134899040657568,25.2316706330036,1.80012407182495e-140,4.06780668546338e-138
"ENSG00000189129.12",634.952499601432,-4.24782632831621,0.168403871317786,-25.2240420310787,2.18280404590973e-140,4.90673778592326e-138
"ENSG00000164087.6",718.630392690991,2.41269161099474,0.0957940929470904,25.1862253377913,5.67051980655354e-140,1.26804045778321e-137
"ENSG00000167513.7",1029.78456129036,3.57701038376105,0.142123772836533,25.1682763014969,8.91645863836301e-140,1.9835655525291e-137
"ENSG00000123243.13",4542.99056217634,-4.54365792961894,0.18060587978611,-25.1578627174263,1.1592393391464e-139,2.5655639704253e-137
"ENSG00000196550.9",93.2158200941596,3.37959677385249,0.134409674104452,25.1439994655902,1.64376149941886e-139,3.61922563987429e-137
"ENSG00000163918.9",1464.87414065301,2.1417655470281,0.0851892381640864,25.1412689347305,1.76076471537613e-139,3.85706291095276e-137
"ENSG00000104738.15",9400.45227005694,2.65830042964518,0.10574245940451,25.1393853009985,1.84628972238536e-139,4.02388067160484e-137
"ENSG00000121211.6",248.744217872788,3.64138507501708,0.145079099366412,25.0993085214873,5.06052905922029e-139,1.09734250079608e-136
"ENSG00000006634.6",978.447316884002,1.91947361057483,0.0767174109529121,25.0200519899319,3.69944201486593e-138,7.98168557327984e-136
"ENSG00000100162.13",490.163106800668,3.37936183570918,0.135213261312555,24.9928283875761,7.31577221495607e-138,1.57051340024569e-135
"ENSG00000176890.14",1677.28485909364,3.05395220644526,0.122337128106366,24.9634126100297,1.52710266125507e-137,3.26199764980033e-135
"ENSG00000196611.4",2415.96281288761,7.67669078626022,0.307839700380572,24.9372994346401,2.9327734554336e-137,6.23359546084365e-135
"ENSG00000160957.11",1649.92193951481,3.47411838759912,0.139345983917338,24.9316003944543,3.38136275672282e-137,7.15166551526572e-135
"ENSG00000105173.12",647.036128299918,4.59618479437895,0.184419998280349,24.9223773844309,4.25693534402061e-137,8.95938818605513e-135
"ENSG00000068976.12",151.6994312599,-3.82439991570987,0.153609175746615,-24.8969496589083,8.02822228365819e-137,1.68142304267739e-134
"ENSG00000068489.11",1316.08874735378,3.49087308770151,0.140255460664159,24.8893916227646,9.69305111870382e-137,2.02024829991043e-134
"ENSG00000188610.11",82.9049255212889,3.57448613030699,0.143791129653694,24.8588778662201,2.07311071668788e-136,4.2999521072944e-134
"ENSG00000147113.15",1721.0218260634,-2.68762944817352,0.108233482064439,-24.831774760544,4.06951209129566e-136,8.40021642498939e-134
"ENSG00000137727.11",369.165278409823,-3.72397739485448,0.14997734910122,-24.8302654845644,4.22517449901026e-136,8.67980225430649e-134
"ENSG00000108381.9",221.910777202065,-4.76816933400668,0.1921296285705,-24.8174598029634,5.80930674968584e-136,1.18772659665601e-133
"ENSG00000139734.16",713.085547793616,3.25644324829328,0.13169159686041,24.727798325242,5.37433238842599e-135,1.09358749335104e-132
